Format Version,1.25,Take Name,Take 2026-04-16 04.29.11 PM Shannon,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-16 04.29.41.975 PM,Capture Start Frame,2074563,Total Frames in Take,9187,Total Exported Frames,9187,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
7771,77.710000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352684,0.547296,-0.635309,0.415288,-908.190430,1462.573853,-1364.472656,-922.387390,1531.942383,-1404.545044,-888.669739,1447.697876,-1317.436890,-932.155884,1473.701050,-1424.312622,-889.548767,1396.953979,-1311.595947,-922.547546,1532.024780,-1404.439575,-888.246582,1447.844971,-1317.334839,-932.067200,1473.560547,-1424.461914,-889.860535,1396.879761,-1311.644043,1819.180542,1567.345703,-2801.951904,,,,,,,,,,,,
7772,77.720000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.351947,0.547562,-0.635458,0.415334,-910.340942,1462.980347,-1364.428589,-924.650879,1532.316772,-1404.516479,-890.749451,1448.144653,-1317.409668,-934.389282,1474.057129,-1424.244629,-891.574219,1397.402588,-1311.543701,-924.724854,1532.354248,-1404.400879,-890.450439,1448.216553,-1317.227905,-934.347839,1473.879150,-1424.361206,-891.826355,1397.481567,-1311.727905,1819.171875,1567.347412,-2801.944824,,,,,,,,,,,,
7773,77.730000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.351584,0.547991,-0.634303,0.416838,-912.435486,1463.424561,-1364.269897,-926.927002,1532.727661,-1404.349976,-892.868347,1448.637573,-1317.225464,-936.424927,1474.442505,-1424.120483,-893.521545,1397.890259,-1311.383545,-926.989990,1532.734863,-1404.204956,-892.546082,1448.729004,-1316.996582,-936.387634,1474.240479,-1424.247437,-893.810242,1398.015869,-1311.643677,1819.166382,1567.345459,-2801.933838,,,,,,,,,,,,
7774,77.740000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352447,0.547710,-0.633084,0.418329,-914.709106,1463.815186,-1364.065308,-929.169861,1533.118896,-1404.155762,-895.295654,1449.031982,-1316.956055,-938.489197,1474.830078,-1423.999878,-895.881653,1398.279785,-1311.149658,-929.222290,1533.057617,-1403.994263,-894.967102,1449.143066,-1316.686279,-938.481384,1474.699097,-1424.188843,-896.145447,1398.388306,-1311.386108,1819.172974,1567.350220,-2801.920166,,,,,,,,,,,,
7775,77.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352565,0.547666,-0.632634,0.418968,-916.921509,1464.224976,-1363.827881,-931.405029,1533.517090,-1403.929688,-897.549683,1449.457520,-1316.696411,-940.640686,1475.220459,-1423.790039,-898.090576,1398.704346,-1310.895020,-931.473022,1533.492920,-1403.794800,-897.213013,1449.599365,-1316.447632,-940.611938,1475.071655,-1423.939697,-898.364136,1398.763184,-1311.123535,1819.193726,1567.328369,-2801.940674,,,,,,,,,,,,
7776,77.760000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353312,0.546923,-0.632791,0.419073,-919.005676,1464.660400,-1363.527588,-933.333252,1533.949463,-1403.690796,-899.727783,1449.893555,-1316.357544,-942.615906,1475.654175,-1423.533081,-900.345825,1399.144287,-1310.528687,-933.406494,1533.920776,-1403.546021,-899.440002,1450.032471,-1316.226562,-942.544800,1475.479004,-1423.588013,-900.635620,1399.235107,-1310.769165,1819.163818,1567.329468,-2801.941406,,,,,,,,,,,,
7777,77.770000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353345,0.546598,-0.632190,0.420373,-921.102417,1464.997070,-1363.275757,-935.473633,1534.233154,-1403.514771,-901.898682,1450.296875,-1316.054688,-944.603577,1475.907715,-1423.339355,-902.433777,1399.550293,-1310.194214,-935.566101,1534.206665,-1403.364380,-901.583618,1450.427734,-1315.940674,-944.509705,1475.720703,-1423.379150,-902.758789,1399.660400,-1310.443970,1819.192627,1567.359375,-2801.913086,,,,,,,,,,,,
7778,77.780000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353409,0.546328,-0.631562,0.421613,-923.101440,1465.270874,-1362.942261,-937.514709,1534.461304,-1403.244629,-903.970337,1450.628418,-1315.673706,-946.495911,1476.109741,-1423.060425,-904.424744,1399.883789,-1309.790161,-937.617737,1534.479004,-1403.123413,-903.647705,1450.694214,-1315.538940,-946.386414,1475.886963,-1423.070068,-904.769226,1400.047729,-1310.072632,1819.182617,1567.333130,-2801.927979,,,,,,,,,,,,
7779,77.790000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353507,0.546162,-0.630999,0.422588,-925.220459,1465.457886,-1362.623535,-939.666626,1534.618896,-1402.964844,-906.149475,1450.853394,-1315.319214,-948.527039,1476.250000,-1422.784302,-906.538818,1400.109131,-1309.426025,-939.778076,1534.662720,-1402.887085,-905.825500,1450.887573,-1315.153442,-948.426392,1476.055542,-1422.799316,-906.852966,1400.242920,-1309.673828,1819.163574,1567.335938,-2801.923096,,,,,,,,,,,,
7780,77.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353875,0.545347,-0.630920,0.423449,-927.407776,1465.679810,-1362.288086,-941.779175,1534.788086,-1402.746094,-908.435913,1451.137207,-1314.924683,-950.586914,1476.393188,-1422.512085,-908.829163,1400.400269,-1308.969482,-941.897583,1534.820190,-1402.668335,-908.064514,1451.212769,-1314.702881,-950.496033,1476.214111,-1422.561523,-909.159058,1400.494019,-1309.226562,1819.211304,1567.358521,-2801.923584,,,,,,,,,,,,
7781,77.810000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353717,0.544810,-0.630594,0.424756,-929.515747,1465.891113,-1361.904419,-943.928223,1534.918823,-1402.485229,-910.609619,1451.446533,-1314.484741,-952.597839,1476.481689,-1422.187378,-910.927185,1400.717285,-1308.460083,-944.020630,1534.900879,-1402.374878,-910.225464,1451.663574,-1314.212402,-952.499329,1476.247803,-1422.193481,-911.317444,1400.802368,-1308.877075,1819.193970,1567.367920,-2801.927002,,,,,,,,,,,,
7782,77.820000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353218,0.544722,-0.629706,0.426597,-931.500366,1466.130493,-1361.475464,-946.073853,1535.071289,-1402.146362,-912.641663,1451.794312,-1314.004028,-954.494629,1476.586548,-1421.815430,-912.791382,1401.069580,-1307.935913,-946.107666,1535.048584,-1402.037231,-912.428772,1451.957520,-1313.826050,-954.421387,1476.349243,-1421.769165,-913.066772,1401.193726,-1308.327026,1819.175171,1567.345581,-2801.932861,,,,,,,,,,,,
7783,77.830000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352650,0.544426,-0.629933,0.427109,-933.537964,1466.349976,-1360.938843,-948.173523,1535.218384,-1401.709839,-914.663879,1452.099731,-1313.447754,-956.545105,1476.697632,-1421.292603,-914.769348,1401.383789,-1307.305054,-948.249390,1535.088989,-1401.562378,-914.415039,1452.263062,-1313.375488,-956.430969,1476.555542,-1421.233398,-915.091492,1401.526733,-1307.630615,1819.159424,1567.337524,-2801.921143,,,,,,,,,,,,
7784,77.840000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352247,0.544510,-0.629814,0.427510,-935.460144,1466.515259,-1360.339966,-950.174072,1535.351685,-1401.137085,-916.567505,1452.304321,-1312.844360,-958.482239,1476.814209,-1420.696411,-916.616760,1401.590820,-1306.682007,-950.294861,1535.276733,-1401.089966,-916.315002,1452.479004,-1312.822266,-958.351501,1476.753052,-1420.619995,-916.879395,1401.568115,-1306.842285,1819.200562,1567.338379,-2801.923584,,,,,,,,,,,,
7785,77.850000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.351384,0.544359,-0.630256,0.427760,-937.252136,1466.698853,-1359.766602,-952.059875,1535.458984,-1400.658081,-918.301270,1452.578003,-1312.267456,-960.342285,1476.884155,-1420.116211,-918.305176,1401.874023,-1306.024536,-952.239868,1535.457520,-1400.567993,-917.894287,1452.581421,-1312.193115,-960.191162,1476.760254,-1420.128906,-918.684692,1402.017822,-1306.190308,1819.196899,1567.351685,-2801.934326,,,,,,,,,,,,
7786,77.860000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.351719,0.543765,-0.629369,0.429545,-938.993835,1466.794678,-1359.149902,-953.811401,1535.491211,-1400.144775,-920.177795,1452.751465,-1311.574219,-961.895325,1476.883545,-1419.587646,-920.090698,1402.052490,-1305.293091,-953.925354,1535.447998,-1400.094849,-919.883118,1452.689331,-1311.416260,-961.798157,1476.801270,-1419.582764,-920.384155,1402.275513,-1305.529419,1819.178101,1567.354004,-2801.945801,,,,,,,,,,,,
7787,77.870000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.351787,0.543402,-0.628790,0.430795,-940.716736,1466.820679,-1358.466919,-955.565125,1535.464722,-1399.538452,-921.979309,1452.841064,-1310.841431,-963.504944,1476.830444,-1418.960449,-921.817627,1402.146362,-1304.527222,-955.657166,1535.433472,-1399.520264,-921.736938,1452.751587,-1310.665894,-963.443665,1476.789429,-1418.982788,-922.026428,1402.323364,-1304.698364,1819.185303,1567.346558,-2801.933594,,,,,,,,,,,,
7788,77.880000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352585,0.541974,-0.629120,0.431459,-942.402832,1466.799683,-1357.715332,-957.048401,1535.383667,-1398.959717,-923.813721,1452.887573,-1310.012085,-965.012939,1476.722534,-1418.290161,-923.736267,1402.204956,-1303.599487,-957.140259,1535.386963,-1398.940186,-923.603210,1452.850952,-1309.904297,-964.935669,1476.647461,-1418.277222,-923.934204,1402.324463,-1303.747070,1819.174561,1567.337524,-2801.928223,,,,,,,,,,,,
7789,77.890000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352419,0.541486,-0.629446,0.431732,-943.841797,1466.745850,-1356.956543,-958.468933,1535.277466,-1398.294312,-925.267334,1452.893921,-1309.230103,-966.434143,1476.591919,-1417.550415,-925.196899,1402.219727,-1302.751465,-958.546509,1535.327393,-1398.259277,-925.064392,1452.987793,-1309.124512,-966.354248,1476.435547,-1417.520752,-925.399597,1402.234985,-1302.930542,1819.192871,1567.357666,-2801.915039,,,,,,,,,,,,
7790,77.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.352964,0.540672,-0.629996,0.431502,-945.359863,1466.672607,-1356.117676,-959.823792,1535.191406,-1397.534180,-926.848083,1452.832275,-1308.363525,-967.887573,1476.502319,-1416.738281,-926.880127,1402.164429,-1301.834839,-959.922729,1535.219116,-1397.470093,-926.566467,1452.919556,-1308.216553,-967.790894,1476.328613,-1416.727905,-927.158997,1402.237427,-1302.074219,1819.173706,1567.346802,-2801.929932,,,,,,,,,,,,
7791,77.910000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.353499,0.540422,-0.629085,0.432707,-946.815186,1466.616821,-1355.230591,-961.267639,1535.124878,-1396.668701,-928.417419,1452.791626,-1307.427856,-969.186096,1476.428833,-1415.911987,-928.389587,1402.121948,-1300.913452,-961.385315,1535.094971,-1396.584595,-928.037476,1452.923828,-1307.184326,-969.095215,1476.291016,-1415.957153,-928.729980,1402.194702,-1301.202393,1819.181885,1567.349243,-2801.937500,,,,,,,,,,,,
7792,77.920000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.354491,0.539747,-0.628876,0.433040,-948.267700,1466.572998,-1354.281982,-962.558289,1535.094604,-1395.753906,-929.994873,1452.730347,-1306.436523,-970.487305,1476.406006,-1415.015747,-930.030334,1402.060791,-1299.921997,-962.670837,1535.035645,-1395.649780,-929.608826,1452.870850,-1306.182861,-970.401855,1476.276123,-1415.073975,-930.380310,1402.154053,-1300.230591,1819.209839,1567.373535,-2801.929199,,,,,,,,,,,,
7793,77.930000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.354442,0.539158,-0.629792,0.432482,-949.518799,1466.525513,-1353.340576,-963.715210,1535.016479,-1394.895264,-931.233337,1452.714722,-1305.490723,-971.768860,1476.316406,-1414.069946,-931.357788,1402.054321,-1298.906494,-963.865417,1534.935547,-1394.784302,-930.816772,1452.820435,-1305.314209,-971.629700,1476.179932,-1414.059570,-931.783142,1402.216919,-1299.244263,1819.150146,1567.340576,-2801.951904,,,,,,,,,,,,
7794,77.940000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.354148,0.538735,-0.630115,0.432780,-950.869019,1466.366821,-1352.308105,-965.069458,1534.800049,-1393.956299,-932.586243,1452.622437,-1304.438110,-973.114868,1476.073242,-1413.052612,-932.705505,1401.970825,-1297.785645,-965.148376,1534.770020,-1393.872925,-932.353699,1452.660400,-1304.321411,-973.016418,1475.917480,-1413.005981,-932.982849,1402.150146,-1298.075562,1819.196045,1567.349365,-2801.963867,,,,,,,,,,,,
7795,77.950000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.354860,0.537938,-0.630193,0.433075,-952.193909,1466.195679,-1351.251343,-966.246948,1534.615112,-1392.972290,-934.013855,1452.465332,-1303.338135,-974.317322,1475.883545,-1412.043457,-934.197571,1401.818481,-1296.651489,-966.380493,1534.541138,-1392.858765,-933.730103,1452.542603,-1303.351929,-974.152466,1475.753296,-1411.948853,-934.537659,1401.969971,-1296.877808,1819.206299,1567.350708,-2801.923584,,,,,,,,,,,,
7796,77.960000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.355341,0.537615,-0.630051,0.433287,-953.522888,1466.026978,-1350.163452,-967.500793,1534.451904,-1391.900513,-935.405823,1452.289551,-1302.228394,-975.569031,1475.723633,-1410.982300,-935.615723,1401.642700,-1295.542603,-967.616272,1534.305664,-1391.776978,-935.168945,1452.403809,-1302.269897,-975.403992,1475.627930,-1410.847290,-935.932922,1401.790771,-1295.789917,1819.197021,1567.352661,-2801.929443,,,,,,,,,,,,
7797,77.970000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.356351,0.536977,-0.629949,0.433398,-954.789856,1465.888672,-1349.071533,-968.593872,1534.336060,-1390.829590,-936.787598,1452.122437,-1301.101440,-976.700623,1475.620239,-1409.933594,-937.077393,1401.475342,-1294.421265,-968.684875,1534.232788,-1390.724365,-936.553711,1452.209351,-1301.038696,-976.592102,1475.522827,-1409.881836,-937.355774,1401.616333,-1294.674438,1819.194092,1567.352783,-2801.927734,,,,,,,,,,,,
7798,77.980000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.357036,0.535983,-0.630749,0.432901,-955.942627,1465.718262,-1347.990479,-969.531616,1534.154907,-1389.836792,-938.008179,1451.958374,-1299.993286,-977.788696,1475.439453,-1408.877441,-938.442078,1401.319946,-1293.254517,-969.632568,1534.105103,-1389.705688,-937.665833,1452.039429,-1299.796753,-977.703735,1475.286133,-1408.931152,-938.778687,1401.483643,-1293.555786,1819.178711,1567.343628,-2801.919922,,,,,,,,,,,,
7799,77.990000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.358623,0.534868,-0.631279,0.432195,-957.133301,1465.458862,-1346.758667,-970.382263,1533.943115,-1388.636108,-939.339905,1451.634888,-1298.727539,-978.830200,1475.257935,-1407.686523,-939.980835,1400.999146,-1291.984619,-970.499451,1533.803223,-1388.470337,-938.947021,1451.947021,-1298.570068,-978.747253,1475.179810,-1407.775269,-940.320374,1400.958496,-1292.212036,1819.209717,1567.380371,-2801.913818,,,,,,,,,,,,
7800,78.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.359128,0.534710,-0.631086,0.432254,-958.304871,1465.236084,-1345.500000,-971.484680,1533.742554,-1387.362793,-940.564087,1451.385498,-1297.457031,-979.938293,1475.068604,-1406.445068,-941.232483,1400.747437,-1290.735107,-971.580261,1533.752441,-1387.327148,-940.291260,1451.644653,-1297.319458,-979.867554,1474.969238,-1406.464111,-941.460144,1400.605591,-1290.885132,1819.151978,1567.351440,-2801.958740,,,,,,,,,,,,
7801,78.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.359844,0.533904,-0.631278,0.432374,-959.594299,1465.118042,-1344.225098,-972.614380,1533.613403,-1386.155884,-941.948792,1451.276489,-1296.144409,-981.117371,1474.937866,-1405.211182,-942.696716,1400.644043,-1289.388794,-972.735596,1533.540649,-1386.127808,-941.674377,1451.361206,-1296.021118,-980.995850,1474.863403,-1405.132202,-942.982117,1400.728882,-1289.643799,1819.223145,1567.340210,-2801.914307,,,,,,,,,,,,
7802,78.020000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.360812,0.533062,-0.630693,0.433458,-960.854858,1464.997192,-1343.048462,-973.742798,1533.473511,-1385.051270,-943.375916,1451.178223,-1294.900391,-982.164795,1474.788574,-1404.113892,-944.135925,1400.548096,-1288.128174,-973.822449,1533.359131,-1384.971802,-943.186768,1451.186890,-1294.831543,-982.071411,1474.726074,-1404.054321,-944.371033,1400.748657,-1288.372314,1819.195068,1567.342896,-2801.935547,,,,,,,,,,,,
7803,78.030000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.361566,0.532177,-0.630864,0.433669,-962.076172,1464.880615,-1341.891357,-974.796997,1533.340332,-1383.972046,-944.703247,1451.077026,-1293.700684,-983.262024,1474.651489,-1403.003296,-945.542603,1400.453369,-1286.889526,-974.964539,1533.166504,-1383.844849,-944.341003,1451.177734,-1293.647583,-983.098267,1474.584351,-1402.938599,-945.942444,1400.628174,-1287.174194,1819.168701,1567.358765,-2801.946777,,,,,,,,,,,,
7804,78.040000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.362036,0.531342,-0.631982,0.432672,-963.482788,1464.602539,-1340.629272,-975.998779,1533.057495,-1382.779297,-946.129211,1450.794800,-1292.432617,-984.669800,1474.375977,-1401.740356,-947.133484,1400.181885,-1285.564575,-976.116455,1532.994141,-1382.663452,-945.794983,1450.832764,-1292.274536,-984.552551,1474.220093,-1401.720703,-947.503052,1400.418457,-1285.914551,1819.202026,1567.368164,-2801.915527,,,,,,,,,,,,
7805,78.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.362576,0.530970,-0.632440,0.432005,-964.911438,1464.338745,-1339.288330,-977.286438,1532.819214,-1381.438354,-947.584778,1450.495239,-1291.092407,-986.080322,1474.155762,-1400.398682,-948.694153,1399.884521,-1284.223877,-977.364319,1532.759766,-1381.366943,-947.339233,1450.488647,-1290.906006,-985.998657,1474.029175,-1400.364746,-948.974304,1400.131104,-1284.572021,1819.200562,1567.347656,-2801.927979,,,,,,,,,,,,
7806,78.060000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.363354,0.530749,-0.631355,0.433209,-966.299866,1464.171509,-1337.932617,-978.639160,1532.662109,-1380.076660,-949.109131,1450.320923,-1289.690063,-987.285156,1473.998535,-1399.104736,-950.166138,1399.704102,-1282.859009,-978.804199,1532.560303,-1379.973877,-948.730408,1450.308228,-1289.570801,-987.142517,1473.912720,-1399.087158,-950.560242,1399.953247,-1283.138062,1819.196777,1567.338013,-2801.936768,,,,,,,,,,,,
7807,78.070000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.363576,0.530249,-0.630997,0.434157,-967.759094,1463.992065,-1336.682129,-980.077026,1532.439941,-1378.901733,-950.651367,1450.193237,-1288.395142,-988.632019,1473.754272,-1397.902954,-951.675903,1399.580566,-1281.528320,-980.221924,1532.374634,-1378.776367,-950.289795,1450.199097,-1288.276611,-988.519409,1473.654907,-1397.950562,-952.020508,1399.772949,-1281.741943,1819.194824,1567.364868,-2801.920654,,,,,,,,,,,,
7808,78.080000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.363812,0.528896,-0.633462,0.432014,-969.311157,1463.728149,-1335.380005,-981.322815,1532.141846,-1377.743164,-952.162109,1449.948730,-1287.102173,-990.283569,1473.461060,-1396.571533,-953.476318,1399.360840,-1280.103027,-981.429443,1532.135620,-1377.660645,-951.889709,1449.987793,-1287.005127,-990.178650,1473.313110,-1396.548584,-953.757874,1399.498047,-1280.331665,1819.209961,1567.355713,-2801.909424,,,,,,,,,,,,
7809,78.090000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.363813,0.529077,-0.632746,0.432840,-970.921387,1463.487427,-1334.055786,-983.003357,1531.895752,-1376.407471,-953.807434,1449.719971,-1285.762085,-991.835327,1473.206299,-1395.269531,-955.039429,1399.127197,-1278.783936,-983.139648,1531.826660,-1376.408936,-953.540466,1449.735474,-1285.648071,-991.686829,1473.130493,-1395.127197,-955.339844,1399.282715,-1279.073120,1819.162109,1567.341919,-2801.940674,,,,,,,,,,,,
7810,78.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.363812,0.529173,-0.631651,0.434320,-972.721802,1463.174561,-1332.707886,-984.905151,1531.556519,-1375.073364,-955.678162,1449.446777,-1284.378052,-993.524292,1472.845581,-1393.967163,-956.779724,1398.849121,-1277.412842,-985.060425,1531.428345,-1375.055054,-955.306519,1449.501587,-1284.137817,-993.388123,1472.790283,-1393.886963,-957.153870,1399.022339,-1277.793091,1819.187744,1567.339478,-2801.923340,,,,,,,,,,,,
